Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Significant,Regulation,Gene Symbol,Gene Title,Display_Name
222843_at,8.524639226265956,7.138002640560001,1.386636585705955,14.641204668922846,1.5444993342313122e-31,5.37337911972609e-30,True,Upregulated,FIGNL1,fidgetin-like 1,FIGNL1
216430_x_at,5.745329342276595,4.35926881597,1.3860605263065953,5.750954894656463,4.4648106308358875e-08,1.7791102725599276e-07,True,Upregulated,IGLV1-44,immunoglobulin lambda variable 1-44,IGLV1-44
229689_s_at,5.951351569457446,4.56551706272,1.3858345067374467,10.052254767931128,4.411872370736429e-17,4.311354784382805e-16,True,Upregulated,RP13-39P12.3,,RP13-39P12.3
218392_x_at,8.025797460840426,6.6405451292199995,1.3852523316204266,19.85101207543818,1.8114051843664706e-45,2.3879470403513476e-43,True,Upregulated,SFXN1,sideroflexin 1,SFXN1
243018_at,3.597289875787234,2.21311307655,1.3841767992372338,7.239669817227169,1.269891199494455e-10,6.580823591483644e-10,True,Upregulated,RP11-1L12.3,,RP11-1L12.3
214844_s_at,5.521979078085106,4.138259103999999,1.383719974085107,7.026390415418683,8.73675323897014e-11,4.604752667430161e-10,True,Upregulated,DOK5,docking protein 5,DOK5
39313_at,4.639315799425531,3.2563408218199994,1.3829749776055316,8.586864630155722,2.7209276580297627e-14,2.0422525120679433e-13,True,Upregulated,WNK1,WNK lysine deficient protein kinase 1,WNK1
221427_s_at,8.426161472425532,7.0433641555,1.382797316925532,10.150780147155254,2.993102615056892e-19,3.568317592100483e-18,True,Upregulated,CCNL2,cyclin L2,CCNL2
211767_at,3.605810117,2.22356244014,1.38224767686,9.178207897456993,1.0777158151839464e-14,8.459723122516598e-14,True,Upregulated,GINS4,GINS complex subunit 4 (Sld5 homolog),GINS4
235425_at,7.422613483393618,6.04037230199,1.382241181403618,10.730110070383555,5.375643534218194e-20,6.856399410278866e-19,True,Upregulated,SGOL2,shugoshin-like 2 (S. pombe),SGOL2
201736_s_at,10.273226115946807,8.89229322817,1.3809328877768063,17.226884136758528,5.691083832506306e-35,2.723315258142208e-33,True,Upregulated,MARCH6,"membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase",MARCH6
209008_x_at,11.447107184393618,10.066237752709998,1.3808694316836192,12.48701552713516,3.444856589480983e-26,7.495222246661432e-25,True,Upregulated,KRT8,keratin 8,KRT8
1561973_at,4.053488606446809,2.6726393850099996,1.3808492214368093,9.831353925539132,2.2987818677904994e-16,2.10383327447643e-15,True,Upregulated,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",SMARCC2
236930_at,4.1518076622978715,2.77293918013,1.3788684821678716,8.846174266025473,1.646703748563894e-14,1.266727800632975e-13,True,Upregulated,LOC101928143,uncharacterized LOC101928143 /// uncharacterized LOC101930388 /// numb homolog (Drosophila),LOC101928143
217594_at,3.7739506206702123,2.3950922546,1.378858366070212,9.425257032900909,2.1705978852242473e-15,1.8219066456721498e-14,True,Upregulated,ZCCHC11,"zinc finger, CCHC domain containing 11",ZCCHC11
223660_at,4.706313681989362,3.3277956699400004,1.3785180120493612,6.77254392333383,2.058359453954482e-10,1.0430650234633105e-09,True,Upregulated,ADORA3,adenosine A3 receptor,ADORA3
222077_s_at,9.108964144691491,7.730703590909999,1.3782605537814918,13.17775476358851,1.7463367546875685e-25,3.605699373805204e-24,True,Upregulated,RACGAP1,Rac GTPase activating protein 1,RACGAP1
1556732_at,4.731200123680852,3.353044979640001,1.3781551440408508,8.148338086162422,5.669817567507867e-13,3.715167371830492e-12,True,Upregulated,EML4,echinoderm microtubule associated protein like 4,EML4
1556318_s_at,4.78133122362766,3.4035223293900008,1.3778088942376594,9.99566304479562,5.195252234121424e-17,5.045717527346604e-16,True,Upregulated,CAND1,cullin-associated and neddylation-dissociated 1,CAND1
1559038_at,6.921234426414895,5.5435310622200005,1.3777033641948941,9.337012634131485,2.758599517250231e-16,2.5101342181495675e-15,True,Upregulated,SEPT2,septin 2,SEPT2
210306_at,4.213047512819149,2.8353750025699997,1.3776725102491496,9.157348554569841,3.9469316271413055e-15,3.2302140063515254e-14,True,Upregulated,L3MBTL1,l(3)mbt-like 1 (Drosophila),L3MBTL1
226334_s_at,9.064698461542552,7.68749683079,1.3772016307525519,9.129384528118232,1.3150610906673527e-16,1.229478112682674e-15,True,Upregulated,AHSA2,"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)",AHSA2
220782_x_at,3.9381299983829794,2.5612771813400004,1.376852817042979,4.720029771688022,8.258494602631832e-06,2.5613619576586075e-05,True,Upregulated,KLK12,kallikrein-related peptidase 12,KLK12
1557197_a_at,5.620307742436169,4.244332801920001,1.3759749405161683,7.0309674888965485,5.6119227821698326e-11,3.019938756996364e-10,True,Upregulated,LGALS3,"lectin, galactoside-binding, soluble, 3",LGALS3
1569519_at,5.42054175943617,4.0456538580700006,1.3748879013661695,8.250477822553187,1.0046116519015976e-13,7.115359798417084e-13,True,Upregulated,LOC102724250,"neuroblastoma breakpoint family member 1-like /// neuroblastoma breakpoint family, member 1 /// neuroblastoma breakpoint family, member 10 /// neuroblastoma breakpoint family, member 11 /// neuroblastoma breakpoint family, member 12 /// neuroblastoma breakpoint family, member 14 /// neuroblastoma breakpoint family, member 15 /// neuroblastoma breakpoint family, member 26 /// neuroblastoma breakpoint family, member 8 /// neuroblastoma breakpoint family, member 9",LOC102724250
1553423_a_at,5.084175128925532,3.70989696557,1.3742781633555317,10.189901362895304,2.930364198670185e-19,3.4993909589181746e-18,True,Upregulated,SLFN13,schlafen family member 13,SLFN13
203693_s_at,7.836056756202128,6.46230999017,1.373746766032128,15.150506093246422,1.2522923731778586e-32,4.794006945462228e-31,True,Upregulated,E2F3,E2F transcription factor 3,E2F3
1570441_at,3.623871721957447,2.2501716401199996,1.3737000818374474,8.58034829861245,1.9365484137241461e-13,1.3340060576404575e-12,True,Upregulated,NAPB,"N-ethylmaleimide-sensitive factor attachment protein, beta",NAPB
1552623_at,5.471850144531914,4.098892296400001,1.3729578481319136,13.09702832898057,2.7751934855921104e-27,6.681582668579107e-26,True,Upregulated,HSH2D,hematopoietic SH2 domain containing,HSH2D
205739_x_at,7.299914863255317,5.9287330679300005,1.3711817953253167,12.770093125338006,4.308968232618959e-26,9.30398094579058e-25,True,Upregulated,ZNF107,zinc finger protein 107,ZNF107
203240_at,7.397738399510637,6.02740148752,1.3703369119906377,6.157878273276054,7.241071332000452e-09,3.133040484779795e-08,True,Upregulated,FCGBP,Fc fragment of IgG binding protein,FCGBP
205544_s_at,4.543532067797873,3.1745445958999996,1.3689874718978734,5.732432318667849,5.0998017262923176e-08,2.019272200017363e-07,True,Upregulated,CR2,complement component (3d/Epstein Barr virus) receptor 2,CR2
229845_at,5.8805393840957425,4.51187135832,1.3686680257757429,11.89873490702028,3.0021417067934765e-22,4.676316068392526e-21,True,Upregulated,MAPKAP1,mitogen-activated protein kinase associated protein 1,MAPKAP1
205768_s_at,7.053876931808509,5.68553698669,1.3683399451185094,5.673059357437619,5.168967671460982e-08,2.0451529732028864e-07,True,Upregulated,SLC27A2,"solute carrier family 27 (fatty acid transporter), member 2",SLC27A2
239148_at,7.32735249251064,5.959176099409999,1.368176393100641,14.035505104642223,3.4806139630010535e-26,7.563971822786855e-25,True,Upregulated,MARVELD3,MARVEL domain containing 3,MARVELD3
223509_at,5.212764379999999,3.845402837430001,1.3673615425699985,4.832967251616949,4.433251602580216e-06,1.4177202897909963e-05,True,Upregulated,CLDN2,claudin 2,CLDN2
1552834_at,4.136926654680852,2.76986346639,1.3670631882908517,7.85873846380093,6.227974417489626e-12,3.685124664676535e-11,True,Upregulated,B3GNT6,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)",B3GNT6
235547_at,5.058143876489361,3.6912456206899997,1.3668982557993616,7.596708138786515,5.336279065404485e-12,3.1777801794934194e-11,True,Upregulated,N4BP2L2,NEDD4 binding protein 2-like 2,N4BP2L2
1558732_at,4.347291464255319,2.9816839054899997,1.3656075587653191,8.775745998488524,7.490327166001066e-15,5.975596810301593e-14,True,Upregulated,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4,MAP4K4
1570507_at,4.921743894234042,3.5567732453599996,1.364970648874042,7.3942714956346105,1.6874911243550407e-11,9.557059873071519e-11,True,Upregulated,SCAF11,SR-related CTD-associated factor 11,SCAF11
239151_at,6.926259630893617,5.561371960059998,1.3648876708336193,9.017747148919405,2.247939083705526e-15,1.884764638444044e-14,True,Upregulated,BMS1P5,BMS1 pseudogene 5,BMS1P5
1553099_at,6.885943561478722,5.521700798619999,1.3642427628587237,13.513487271225292,2.5673095022006088e-28,6.75894806095751e-27,True,Upregulated,TIGD1,tigger transposable element derived 1,TIGD1
215033_at,4.913128496936171,3.5498534064799996,1.3632750904561712,6.569102541838015,8.615258901250718e-10,4.097447300934399e-09,True,Upregulated,TM4SF1,transmembrane 4 L six family member 1,TM4SF1
223767_at,3.903502129340425,2.5404950479700004,1.3630070813704247,9.128818539760976,3.3624821932869623e-15,2.7760975947315982e-14,True,Upregulated,GPR84,G protein-coupled receptor 84,GPR84
210410_s_at,6.023315837127661,4.66041283937,1.3629029977576606,13.921716500519498,3.443318235877936e-26,7.495034991296264e-25,True,Upregulated,MSH5,mutS homolog 5 /// MSH5-SAPCD1 readthrough (NMD candidate) /// suppressor APC domain containing 1,MSH5
238851_at,5.600520674691488,4.23843866244,1.3620820122514878,7.5547248427123606,1.1870349935748586e-11,6.82624443113625e-11,True,Upregulated,ANKRD13A,ankyrin repeat domain 13A,ANKRD13A
204702_s_at,7.979336672106382,6.61832516552,1.3610115065863821,9.214338692873152,1.4145755751990503e-15,1.2086475280008915e-14,True,Upregulated,NFE2L3,"nuclear factor, erythroid 2-like 3",NFE2L3
214815_at,4.502958286882978,3.1421930592000007,1.3607652276829776,8.663377104909971,1.374336652667583e-14,1.064823843278286e-13,True,Upregulated,TRIM33,tripartite motif containing 33,TRIM33
1569552_at,3.671977356010639,2.31159858675,1.3603787692606386,8.330304822000944,6.639123386728412e-13,4.322099860549194e-12,True,Upregulated,PTPN18,"protein tyrosine phosphatase, non-receptor type 18 (brain-derived)",PTPN18
222034_at,6.089271320691489,4.729663298419999,1.3596080222714892,11.738656233491657,6.480540132425294e-22,9.782832769088601e-21,True,Upregulated,GNB2L1,"guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1 /// small nucleolar RNA, C/D box 95 /// small nucleolar RNA, C/D box 96A",GNB2L1
1554543_at,4.177843923978724,2.818307786380001,1.359536137598723,7.561607835202211,8.856853193758396e-12,5.166463554427662e-11,True,Upregulated,SPAG9,sperm associated antigen 9,SPAG9
1557145_at,4.635397556851064,3.2765742312399997,1.3588233256110644,9.886262976157532,4.899450631253477e-17,4.767900337481446e-16,True,Upregulated,STK38,serine/threonine kinase 38,STK38
219517_at,7.419438886542554,6.061563605439999,1.3578752811025545,12.037433191528539,5.399954532068605e-24,9.730048725689847e-23,True,Upregulated,ELL3,elongation factor RNA polymerase II-like 3,ELL3
220520_s_at,5.22539377862766,3.867939784130001,1.3574539944976585,7.650329295599737,2.518157105982065e-12,1.5484348702681074e-11,True,Upregulated,NUP62CL,nucleoporin 62kDa C-terminal like,NUP62CL
219497_s_at,4.91301520769149,3.5557328369000003,1.35728237079149,7.65261188422966,3.3574027257667077e-12,2.040466248678962e-11,True,Upregulated,BCL11A,B-cell CLL/lymphoma 11A (zinc finger protein),BCL11A
209277_at,7.783531859244682,6.42706276009,1.3564690991546815,3.884251963901113,0.00017296672059477678,0.0004529082339667331,True,Upregulated,TFPI2,tissue factor pathway inhibitor 2,TFPI2
225786_at,8.73743348462766,7.38112532096,1.3563081636676602,8.374955616921572,1.5196694569909383e-14,1.1733698164472381e-13,True,Upregulated,HNRNPU-AS1,HNRNPU antisense RNA 1,HNRNPU-AS1
221909_at,3.73478059056383,2.3784725493,1.35630804126383,8.705635473403353,9.684149241554326e-14,6.872564337066116e-13,True,Upregulated,RNFT2,"ring finger protein, transmembrane 2",RNFT2
1558305_at,4.160836266159574,2.80511322673,1.355723039429574,10.565787653410126,4.852459119515403e-18,5.188754795273468e-17,True,Upregulated,GIGYF2,GRB10 interacting GYF protein 2,GIGYF2
223565_at,6.253074232819149,4.89796380526,1.3551104275591488,4.743533355131946,4.5564220496988e-06,1.4556409857751226e-05,True,Upregulated,MZB1,marginal zone B and B1 cell-specific protein,MZB1
223172_s_at,7.665747739787233,6.3111780389500005,1.3545697008372324,13.397075818416557,4.400116787848851e-27,1.0393705821310421e-25,True,Upregulated,MTFP1,mitochondrial fission process 1,MTFP1
200644_at,11.122435037212766,9.768226322039999,1.354208715172767,11.896788235598336,1.962353962625709e-24,3.663560230259854e-23,True,Upregulated,MARCKSL1,MARCKS-like 1,MARCKSL1
1569142_at,3.9752263381595747,2.6228983596,1.3523279785595745,8.8819078128089,1.6552394214254354e-14,1.2729297615211392e-13,True,Upregulated,TRIM13,tripartite motif containing 13,TRIM13
213593_s_at,8.263799302202129,6.911642367720001,1.352156934482128,7.145059831464436,3.310629762725486e-11,1.8205248176868724e-10,True,Upregulated,TRA2A,transformer 2 alpha homolog (Drosophila),TRA2A
207178_s_at,4.456289838808511,3.10462663245,1.3516632063585106,10.764954858055054,5.892019524323339e-19,6.84319071766908e-18,True,Upregulated,FRK,fyn-related Src family tyrosine kinase,FRK
226791_at,4.310582024712765,2.9599058033099994,1.3506762214027659,9.9321194108909,1.4644941613060126e-17,1.4972302406387606e-16,True,Upregulated,KIFC2,kinesin family member C2,KIFC2
208527_x_at,6.822025309265959,5.47140226814,1.3506230411259583,12.014121641803461,2.0819376477545593e-22,3.2752003019048473e-21,True,Upregulated,HIST1H2BE,"histone cluster 1, H2be",HIST1H2BE
234464_s_at,8.24102337505319,6.890633915070001,1.3503894599831892,12.378607538259978,4.765088019301379e-26,1.0255903329577589e-24,True,Upregulated,EME1,essential meiotic structure-specific endonuclease 1,EME1
205680_at,3.881231535074468,2.53158532246,1.3496462126144682,5.789266919094363,6.144149689684156e-08,2.4106005923798377e-07,True,Upregulated,MMP10,matrix metallopeptidase 10 (stromelysin 2),MMP10
221591_s_at,4.179514343382978,2.8299009678399996,1.3496133755429787,10.19558862269525,2.8696786730139933e-17,2.856190546016481e-16,True,Upregulated,FAM64A,"family with sequence similarity 64, member A",FAM64A
225853_at,9.230424433925533,7.8809373045300015,1.3494871293955315,15.085873393153404,5.15964727128589e-29,1.4416456526409502e-27,True,Upregulated,GNPNAT1,glucosamine-phosphate N-acetyltransferase 1,GNPNAT1
216682_s_at,5.903900124595745,4.5545078096700005,1.349392314925745,8.031668806734057,1.6004055228398374e-13,1.1122808043863999e-12,True,Upregulated,SUPT20H,suppressor of Ty 20 homolog (S. cerevisiae),SUPT20H
205282_at,5.264149291244681,3.9155891998600003,1.3485600913846802,9.981207934704717,1.3399954338068545e-17,1.374389672058266e-16,True,Upregulated,LRP8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",LRP8
1559078_at,3.993542099489361,2.64574013274,1.347801966749361,8.706924079971241,2.4784860570546346e-14,1.8675798692174358e-13,True,Upregulated,AL833181,Homo sapiens mRNA; cDNA DKFZp667E155 (from clone DKFZp667E155).,AL833181
225362_at,5.911446899946808,4.56427091609,1.3471759838568085,13.575547702571809,4.507382605026493e-28,1.1583090338937169e-26,True,Upregulated,FAM122B,family with sequence similarity 122B,FAM122B
201839_s_at,14.122393831595746,12.7754707268,1.3469231047957457,19.449222645695208,1.0571012291156855e-44,1.260692831689939e-42,True,Upregulated,EPCAM,epithelial cell adhesion molecule,EPCAM
204981_at,8.703087830904254,7.356166761799999,1.3469210691042548,12.820379283932494,4.1279941946975537e-25,8.173404695131388e-24,True,Upregulated,SLC22A18,"solute carrier family 22, member 18",SLC22A18
1556277_a_at,5.97334133192553,4.627843686080001,1.345497645845529,7.035124079534467,7.797662936330082e-11,4.136144957529091e-10,True,Upregulated,PAPD4,PAP associated domain containing 4,PAPD4
205811_at,7.166200435989361,5.82116333001,1.3450371059793609,18.032454452785363,2.8153215711684058e-40,2.1882208963419633e-38,True,Upregulated,POLG2,"polymerase (DNA directed), gamma 2, accessory subunit",POLG2
215925_s_at,5.681067531829788,4.33673835945,1.3443291723797879,7.3870521436501395,5.92433651962426e-12,3.51357772681123e-11,True,Upregulated,CD72,CD72 molecule,CD72
221586_s_at,7.95179774005319,6.6088437191299985,1.3429540209231918,12.82343988606711,4.265397819625926e-25,8.428313266950774e-24,True,Upregulated,E2F5,"E2F transcription factor 5, p130-binding",E2F5
1557945_at,3.840078784489361,2.49831953864,1.341759245849361,10.529775379337295,4.9288345796473224e-18,5.267281873652114e-17,True,Upregulated,AK023627,"Homo sapiens cDNA FLJ13565 fis, clone PLACE1008231. /// t-complex-associated-testis-expressed 3",AK023627
206199_at,3.5615860676914894,2.2216982154099996,1.3398878522814899,5.404621678024478,4.969924705188907e-07,1.7651371513027637e-06,True,Upregulated,CEACAM7,carcinoembryonic antigen-related cell adhesion molecule 7,CEACAM7
204044_at,7.545599951553192,6.2059358702299985,1.3396640813231935,8.375017657755146,2.586903845042625e-13,1.758362317824626e-12,True,Upregulated,QPRT,quinolinate phosphoribosyltransferase,QPRT
232504_at,4.6825349142978725,3.34427968546,1.3382552288378724,8.972083043442161,2.25050933836329e-15,1.8866255497694502e-14,True,Upregulated,LOC285628,uncharacterized LOC285628 /// microRNA 146a,LOC285628
219901_at,8.134213591202128,6.798238930930001,1.335974660272127,9.76001624292847,1.9003318265024103e-17,1.9201812440401774e-16,True,Upregulated,FGD6,"FYVE, RhoGEF and PH domain containing 6",FGD6
225846_at,10.14333538798936,8.807403897930001,1.3359314900593589,14.049946455253835,4.0329446230445207e-28,1.0408635292469894e-26,True,Upregulated,ESRP1,epithelial splicing regulatory protein 1,ESRP1
213237_at,6.763754556489362,5.42894428054,1.334810275949362,15.889621529444046,1.1142328381007335e-35,5.723985427897426e-34,True,Upregulated,KNOP1,lysine-rich nucleolar protein 1,KNOP1
218605_at,10.042154485234041,8.708201719149999,1.3339527660840425,16.63604664038133,7.377885343037731e-35,3.4809380794791874e-33,True,Upregulated,TFB2M,"transcription factor B2, mitochondrial",TFB2M
220918_at,4.259648921148936,2.9259085531699998,1.3337403679789364,8.223460480870278,2.3447182160237114e-13,1.6016384806585135e-12,True,Upregulated,RUNX1-IT1,RUNX1 intronic transcript 1 (non-protein coding),RUNX1-IT1
228923_at,6.166589157053194,4.832932771459999,1.3336563855931942,6.38170945270482,2.0209555810466777e-09,9.239193955136134e-09,True,Upregulated,S100A6,S100 calcium binding protein A6,S100A6
233599_at,5.72106393106383,4.387980429159999,1.3330835019038307,6.303409014352586,3.1592949401697902e-09,1.4175843634935542e-08,True,Upregulated,LOC728061,hCG2003663,LOC728061
210547_x_at,7.71429374192553,6.382105422550001,1.332188319375529,16.20398822706458,4.5304169309618e-34,1.981081341859442e-32,True,Upregulated,ICA1,"islet cell autoantigen 1, 69kDa",ICA1
229360_at,3.6134211590531913,2.28169781548,1.3317233435731914,9.781863094057089,5.560306009068192e-16,4.923717797229861e-15,True,Upregulated,ZNF280B,zinc finger protein 280B,ZNF280B
208798_x_at,9.975420144595745,8.64464210194,1.3307780426557443,6.88216028016298,8.350373385191945e-11,4.4136515614773386e-10,True,Upregulated,GOLGA8A,"golgin A8 family, member A",GOLGA8A
214096_s_at,9.879219372478723,8.5496187054,1.3296006670787222,16.366377286918432,4.466756363631024e-33,1.7888976751620123e-31,True,Upregulated,SHMT2,serine hydroxymethyltransferase 2 (mitochondrial),SHMT2
223666_at,5.213853915553191,3.8846142935600003,1.3292396219931906,9.583069699826948,5.121620948647928e-17,4.976901614164001e-16,True,Upregulated,SNX5,sorting nexin 5,SNX5
1557384_at,7.3100696230957425,5.981230677419998,1.3288389456757441,8.290827508405771,7.288351535404378e-14,5.231699929043906e-13,True,Upregulated,LOC100506639,uncharacterized LOC100506639 /// zinc finger protein 131,LOC100506639
204537_s_at,5.040200276521276,3.7131929371200005,1.3270073394012751,5.896424109341821,3.479118802990486e-08,1.4027577506570187e-07,True,Upregulated,GABRE,"gamma-aminobutyric acid (GABA) A receptor, epsilon /// microRNA 224 /// microRNA 452",GABRE
212115_at,9.887737865382977,8.56121527904,1.3265225863429766,16.177672772549435,2.0191165291600947e-34,9.072698549490797e-33,True,Upregulated,HN1L,hematological and neurological expressed 1-like,HN1L
205047_s_at,9.092391681617022,7.766837133180001,1.3255545484370206,13.249713352457398,9.063097045243302e-25,1.738472673592925e-23,True,Upregulated,ASNS,asparagine synthetase (glutamine-hydrolyzing),ASNS
210728_s_at,3.721393932287234,2.3959574200000002,1.3254365122872338,3.8904058496066964,0.00018206794543332042,0.0004755356923749124,True,Upregulated,CALCA,calcitonin-related polypeptide alpha,CALCA
221989_at,9.14902267780851,7.824266733440002,1.3247559443685084,9.998033034855055,9.086772815915115e-19,1.0378873703053946e-17,True,Upregulated,RPL10,"ribosomal protein L10 /// small nucleolar RNA, H/ACA box 70",RPL10
227556_at,12.607630373414896,11.283669060599998,1.3239613128148982,10.594652800134805,2.301384560168966e-19,2.777878589615081e-18,True,Upregulated,NME7,NME/NM23 family member 7,NME7
209615_s_at,6.317585605489362,4.9942630577,1.3233225477893624,14.726173742668532,5.1095131111246e-32,1.8531373715100994e-30,True,Upregulated,PAK1,p21 protein (Cdc42/Rac)-activated kinase 1,PAK1
215269_at,5.941027633478724,4.61827469481,1.3227529386687236,6.874717859520358,1.5357390350968264e-10,7.883304041011443e-10,True,Upregulated,TRAPPC10,trafficking protein particle complex 10,TRAPPC10
218930_s_at,10.84600288444681,9.523329672280001,1.3226732121668086,15.363900505216044,1.6205685611732015e-31,5.62738778633188e-30,True,Upregulated,TMEM106B,transmembrane protein 106B,TMEM106B
243938_x_at,5.918136987542553,4.596165641999999,1.3219713455425541,6.272545041266866,2.3383830409867572e-09,1.0615485334445791e-08,True,Upregulated,DNAH5,"dynein, axonemal, heavy chain 5",DNAH5
242020_s_at,4.381746066765958,3.06093929147,1.3208067752959578,8.40705527752652,9.940625169421418e-14,7.042498226587203e-13,True,Upregulated,ZBP1,Z-DNA binding protein 1,ZBP1
219655_at,5.163214128255319,3.8424624989900003,1.320751629265319,7.732819676519076,3.850109397180702e-12,2.3262411147692793e-11,True,Upregulated,SUGCT,succinyl-CoA:glutarate-CoA transferase,SUGCT
236314_at,4.545344444872342,3.22492166838,1.3204227764923417,11.561311022153419,3.806695299046056e-22,5.8566050730689694e-21,True,Upregulated,EPM2AIP1,EPM2A (laforin) interacting protein 1,EPM2AIP1
228933_at,7.325473973648935,6.005340968990001,1.3201330046589348,9.217849699788633,7.644815834164817e-16,6.6957183594917576e-15,True,Upregulated,NHS,Nance-Horan syndrome (congenital cataracts and dental anomalies),NHS
203400_s_at,3.9253490850106387,2.60531551991,1.3200335651006387,4.43843039046615,2.0504075119013883e-05,6.066517324117282e-05,True,Upregulated,TF,transferrin,TF
205226_at,7.517740631787233,6.19803278157,1.3197078502172328,6.968861276033784,6.326575872877537e-11,3.3865566271754696e-10,True,Upregulated,PDGFRL,platelet-derived growth factor receptor-like,PDGFRL
232105_at,3.5653997351382976,2.24842136048,1.3169783746582975,9.156242454252917,1.2240210367645048e-14,9.535804676045142e-14,True,Upregulated,BLACAT1,bladder cancer associated transcript 1 (non-protein coding),BLACAT1
234297_at,7.474881367946808,6.15843453259,1.3164468353568077,6.765608388641066,3.7233998692017563e-10,1.8329378122358198e-09,True,Upregulated,RGS8,"regulator of G-protein signaling 8 /// succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 3",RGS8
224461_s_at,7.064270213670213,5.748130520859999,1.3161396928102134,9.550231938682428,1.3100477457120523e-16,1.2250039647230259e-15,True,Upregulated,AIFM2,"apoptosis-inducing factor, mitochondrion-associated, 2",AIFM2
218681_s_at,9.008247316297872,7.692864162200001,1.315383154097871,13.971485160297153,2.343702014482443e-30,7.367525222148024e-29,True,Upregulated,SDF2L1,stromal cell-derived factor 2-like 1,SDF2L1
228293_at,4.7190324759468085,3.40368581188,1.3153466640668086,7.667001013098314,4.600535743797137e-12,2.7579627230926527e-11,True,Upregulated,DEPDC7,DEP domain containing 7,DEPDC7
216615_s_at,3.5272167346170207,2.212752368,1.3144643666170208,6.371477630652037,7.085530062348333e-09,3.0684566822340376e-08,True,Upregulated,HTR3A,"5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",HTR3A
214157_at,5.405741402436171,4.09348142352,1.3122599789161713,9.670791001000607,8.158906947669929e-17,7.772493253407276e-16,True,Upregulated,GNAS,GNAS complex locus,GNAS
222025_s_at,5.8709176364148945,4.559647035029999,1.3112706013848952,11.79900111462441,3.334524794073476e-21,4.70489901820661e-20,True,Upregulated,OPLAH,5-oxoprolinase (ATP-hydrolysing),OPLAH
1562391_at,3.978763733531915,2.668101910269999,1.310661823261916,8.98758558643126,1.4350094055679506e-14,1.1107125613451977e-13,True,Upregulated,B3GALNT2,"beta-1,3-N-acetylgalactosaminyltransferase 2",B3GALNT2
204269_at,5.904859614457448,4.59487427875,1.3099853357074478,8.179491764830953,2.1809326022031424e-13,1.4927925800725147e-12,True,Upregulated,PIM2,"Pim-2 proto-oncogene, serine/threonine kinase",PIM2
241388_at,4.6137587671702125,3.30383885217,1.3099199150002123,9.255883820132013,1.247387650481162e-15,1.0707308038426392e-14,True,Upregulated,LOC101927451,uncharacterized LOC101927451,LOC101927451
219017_at,9.08910952576596,7.779519711220001,1.3095898145459586,12.436847888848803,1.2995507148132617e-24,2.4655250351656473e-23,True,Upregulated,ETNK1,ethanolamine kinase 1,ETNK1
240304_s_at,10.993957799968085,9.68602184379,1.3079359561780848,7.609455669479446,2.7900737673126356e-12,1.7089956456972714e-11,True,Upregulated,LOC102724257,uncharacterized LOC102724257 /// transmembrane channel-like 5,LOC102724257
232213_at,7.129368764787236,5.822268041829999,1.3071007229572364,5.700119579635785,5.729268176732355e-08,2.255228470094602e-07,True,Upregulated,PELI1,pellino E3 ubiquitin protein ligase 1,PELI1
213653_at,7.148219364521277,5.841668483139999,1.3065508813812778,9.988337253410876,4.974962591269162e-19,5.811975194048721e-18,True,Upregulated,METTL3,methyltransferase like 3,METTL3
238480_at,8.053411342351064,6.74776092249,1.3056504198610632,11.602098510701216,2.655477647588277e-21,3.786519638207398e-20,True,Upregulated,TTC39C,tetratricopeptide repeat domain 39C,TTC39C
226473_at,3.6437437137021282,2.33810644917,1.3056372645321281,7.165123363596575,1.4720524795693393e-10,7.574458496710656e-10,True,Upregulated,CBX2,chromobox homolog 2,CBX2
226021_at,10.24343007044681,8.93817256114,1.3052575093068093,8.432512700277835,6.707677604993814e-14,4.834885388129151e-13,True,Upregulated,RDH10,retinol dehydrogenase 10 (all-trans),RDH10
204995_at,4.609153384914893,3.30423750481,1.3049158801048928,9.158234468972736,1.865544414876461e-15,1.5756936541856994e-14,True,Upregulated,CDK5R1,"cyclin-dependent kinase 5, regulatory subunit 1 (p35)",CDK5R1
1563674_at,3.793442653085106,2.48945431764,1.3039883354451063,6.740261463771742,4.6004654101144763e-10,2.2443594788972082e-09,True,Upregulated,FCRL2,Fc receptor-like 2,FCRL2
229514_at,4.0915165751914895,2.7878640482599994,1.30365252693149,9.017388133709646,8.091715280891372e-15,6.432471151315747e-14,True,Upregulated,GPATCH2L,G patch domain containing 2-like,GPATCH2L
225702_at,9.328900382117022,8.025547791490002,1.3033525906270196,15.457256554677011,6.277681666243187e-32,2.2540145934616555e-30,True,Upregulated,C8orf76,chromosome 8 open reading frame 76,C8orf76
